Age,Nationality,Value,Wage,Preferred Foot,Weak Foot,Skill Moves,International Reputation,Real Face,Position,Likes,Dislikes,Following,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive Awareness,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Growth,tier
19,Australia,350000.0,5.0,Right,2,2,1,No,DF,1,4,3,50.0,24.0,61.0,55.0,20.0,44.0,35.0,34.0,55.0,42.0,62.0,64.0,60.0,52.0,68.0,44.0,72.0,50.0,59.0,24.0,59.0,62.0,28.0,48.0,30.0,52.0,59.0,60.0,58.0,11.0,9.0,9.0,6.0,14.0,13,Others
19,France,60000.0,2.0,Left,2,2,1,No,DF,1,0,0,44.0,31.0,40.0,41.0,34.0,37.0,42.0,32.0,32.0,43.0,77.0,79.0,55.0,41.0,51.0,31.0,57.0,47.0,54.0,25.0,45.0,40.0,21.0,34.0,29.0,30.0,42.0,52.0,48.0,13.0,12.0,6.0,7.0,12.0,14,Others
18,England,325000.0,5.0,Left,3,3,1,No,MF,16,1,112,57.0,40.0,41.0,66.0,46.0,58.0,59.0,53.0,61.0,61.0,65.0,59.0,73.0,50.0,74.0,46.0,48.0,54.0,36.0,32.0,49.0,36.0,53.0,63.0,50.0,63.0,41.0,55.0,52.0,8.0,14.0,7.0,10.0,5.0,20,Top 3
19,England,275000.0,7.0,Right,3,2,1,No,ST,1,0,5,43.0,66.0,55.0,55.0,48.0,57.0,42.0,37.0,37.0,55.0,67.0,77.0,76.0,59.0,88.0,56.0,54.0,54.0,32.0,58.0,31.0,18.0,56.0,54.0,60.0,55.0,16.0,23.0,17.0,6.0,12.0,11.0,10.0,13.0,17,Others
21,England,160000.0,5.0,Right,2,2,1,Yes,DF,2,0,12,26.0,20.0,55.0,47.0,23.0,32.0,30.0,21.0,29.0,38.0,44.0,36.0,36.0,55.0,47.0,42.0,63.0,50.0,64.0,17.0,54.0,58.0,27.0,33.0,28.0,50.0,55.0,59.0,56.0,7.0,9.0,8.0,12.0,8.0,13,Others
21,England,210000.0,2.0,Right,2,2,1,No,DF,2,0,4,33.0,26.0,56.0,45.0,31.0,40.0,33.0,34.0,38.0,48.0,63.0,57.0,61.0,53.0,65.0,41.0,70.0,53.0,72.0,25.0,62.0,56.0,35.0,34.0,39.0,52.0,55.0,58.0,57.0,12.0,14.0,5.0,15.0,10.0,12,Others
21,England,275000.0,2.0,Right,4,2,1,No,ST,2,0,9,46.0,61.0,46.0,52.0,53.0,58.0,46.0,41.0,41.0,59.0,70.0,74.0,64.0,56.0,62.0,66.0,64.0,68.0,65.0,56.0,55.0,17.0,58.0,55.0,66.0,62.0,23.0,28.0,25.0,8.0,14.0,12.0,11.0,10.0,12,Others
31,Northern Ireland,4200000.0,15.0,Right,3,2,1,Yes,DF,1,0,12,39.0,29.0,77.0,68.0,30.0,47.0,39.0,39.0,64.0,58.0,38.0,36.0,50.0,77.0,50.0,56.0,70.0,63.0,77.0,41.0,75.0,75.0,33.0,52.0,28.0,71.0,77.0,77.0,75.0,8.0,6.0,12.0,9.0,13.0,0,Others
32,Scotland,1800000.0,20.0,Right,3,3,2,Yes,MF,1,0,15,76.0,70.0,63.0,74.0,80.0,71.0,64.0,60.0,70.0,74.0,59.0,54.0,66.0,68.0,77.0,80.0,51.0,50.0,61.0,73.0,69.0,59.0,67.0,71.0,69.0,74.0,,63.0,65.0,11.0,6.0,11.0,16.0,10.0,0,Others
30,England,3000000.0,30.0,Right,4,2,3,Yes,MF,1,0,1,76.0,49.0,66.0,,59.0,72.0,,82.0,77.0,81.0,,,,82.0,,73.0,,,,76.0,,,71.0,77.0,72.0,,,78.0,75.0,14.0,9.0,12.0,15.0,12.0,0,Top 3
32,Republic of Ireland,325000.0,9.0,Right,3,1,1,No,GK,0,0,3,19.0,15.0,19.0,28.0,17.0,17.0,11.0,15.0,34.0,18.0,46.0,34.0,47.0,68.0,41.0,53.0,62.0,34.0,62.0,16.0,33.0,16.0,6.0,45.0,18.0,42.0,22.0,15.0,13.0,66.0,62.0,70.0,64.0,62.0,0,Others
19,England,250000.0,4.0,Right,3,2,1,No,DF,0,0,0,29.0,28.0,59.0,38.0,35.0,37.0,33.0,33.0,35.0,39.0,55.0,55.0,45.0,56.0,53.0,44.0,65.0,50.0,67.0,24.0,49.0,55.0,31.0,35.0,45.0,47.0,60.0,64.0,60.0,13.0,14.0,6.0,8.0,14.0,17,Others
20,England,100000.0,5.0,Right,2,2,1,Yes,DF,2,1,4,45.0,39.0,42.0,45.0,34.0,50.0,38.0,42.0,39.0,47.0,69.0,,60.0,45.0,56.0,41.0,60.0,64.0,68.0,36.0,51.0,49.0,45.0,42.0,40.0,39.0,46.0,49.0,51.0,14.0,6.0,9.0,10.0,9.0,12,Others
20,England,140000.0,5.0,Left,3,2,1,No,DF,0,0,0,46.0,35.0,43.0,50.0,44.0,51.0,47.0,45.0,50.0,54.0,63.0,58.0,62.0,55.0,66.0,55.0,47.0,55.0,54.0,32.0,30.0,50.0,45.0,49.0,44.0,47.0,50.0,54.0,52.0,9.0,7.0,7.0,14.0,7.0,14,Others
20,England,275000.0,2.0,Right,3,2,1,No,ST,1,0,2,40.0,59.0,53.0,51.0,55.0,59.0,51.0,34.0,40.0,58.0,70.0,71.0,68.0,54.0,75.0,59.0,68.0,64.0,66.0,52.0,42.0,21.0,57.0,45.0,62.0,54.0,15.0,17.0,17.0,8.0,9.0,7.0,13.0,15.0,14,Others
21,Ghana,120000.0,10.0,Right,3,2,1,No,MF,1,0,2,41.0,40.0,49.0,59.0,43.0,51.0,38.0,33.0,52.0,55.0,66.0,53.0,64.0,52.0,81.0,55.0,56.0,60.0,39.0,35.0,56.0,48.0,49.0,53.0,39.0,42.0,55.0,47.0,44.0,15.0,11.0,10.0,14.0,10.0,11,Top 3
25,North Macedonia,250000.0,8.0,Right,3,1,1,No,GK,4,1,1,20.0,17.0,11.0,27.0,18.0,13.0,13.0,12.0,22.0,21.0,45.0,43.0,37.0,52.0,52.0,44.0,50.0,35.0,68.0,12.0,18.0,21.0,12.0,33.0,23.0,44.0,9.0,14.0,12.0,64.0,59.0,58.0,60.0,64.0,6,Others
38,Brazil,675000.0,26.0,Right,1,1,2,Yes,GK,7,1,26,15.0,15.0,14.0,23.0,13.0,15.0,12.0,13.0,19.0,25.0,43.0,48.0,56.0,70.0,53.0,44.0,76.0,27.0,64.0,14.0,40.0,20.0,12.0,59.0,41.0,59.0,19.0,14.0,15.0,78.0,70.0,58.0,75.0,79.0,0,Others
35,England,3000000.0,90.0,Right,3,2,3,Yes,MF,20,5,78,70.0,59.0,70.0,87.0,67.0,71.0,68.0,59.0,85.0,79.0,43.0,44.0,57.0,82.0,62.0,78.0,70.0,59.0,64.0,64.0,62.0,79.0,66.0,83.0,64.0,88.0,,76.0,69.0,13.0,12.0,11.0,15.0,9.0,0,ManUtd
37,England,900000.0,30.0,Right,3,2,2,Yes,ST,18,1,58,57.0,75.0,85.0,70.0,83.0,62.0,58.0,50.0,63.0,77.0,31.0,32.0,46.0,77.0,25.0,75.0,31.0,31.0,68.0,62.0,70.0,27.0,80.0,72.0,74.0,80.0,,26.0,20.0,13.0,14.0,7.0,10.0,14.0,0,Others
38,England,375000.0,15.0,Left,3,3,2,No,MF,8,0,34,73.0,56.0,69.0,75.0,63.0,68.0,76.0,71.0,71.0,73.0,30.0,32.0,33.0,67.0,60.0,74.0,68.0,32.0,73.0,69.0,74.0,68.0,58.0,67.0,72.0,81.0,78.0,72.0,63.0,7.0,13.0,9.0,7.0,12.0,0,Others
34,France,2100000.0,45.0,Right,3,3,3,Yes,ST,4,0,3,74.0,77.0,73.0,74.0,75.0,80.0,76.0,52.0,62.0,79.0,59.0,66.0,72.0,76.0,60.0,81.0,79.0,69.0,,76.0,56.0,24.0,81.0,72.0,80.0,,,25.0,22.0,5.0,6.0,7.0,14.0,13.0,0,Others
34,Norway,0.0,0.0,Right,4,1,2,,ST,4,2,3,60.0,,,,,,,,,,,,,,,,,,,,,71.0,81.0,,,,,24.0,,10.0,,,,,8,ManUtd
18,England,140000.0,3.0,Right,3,2,1,No,MF,0,0,0,48.0,44.0,55.0,56.0,41.0,53.0,49.0,48.0,55.0,54.0,52.0,54.0,54.0,50.0,45.0,60.0,60.0,64.0,67.0,47.0,64.0,55.0,50.0,51.0,42.0,47.0,54.0,57.0,58.0,13.0,14.0,7.0,12.0,10.0,17,Others
18,Portugal,275000.0,3.0,Right,3,3,1,No,ST,2,0,6,43.0,60.0,43.0,51.0,53.0,64.0,59.0,50.0,50.0,63.0,74.0,,76.0,51.0,75.0,57.0,58.0,51.0,,52.0,34.0,21.0,47.0,60.0,52.0,57.0,21.0,27.0,25.0,10.0,12.0,10.0,14.0,14.0,17,Others
19,England,140000.0,5.0,Left,2,2,1,No,DF,1,0,0,42.0,35.0,53.0,48.0,28.0,42.0,35.0,32.0,41.0,45.0,68.0,65.0,55.0,45.0,44.0,48.0,58.0,67.0,67.0,31.0,53.0,51.0,36.0,44.0,40.0,47.0,50.0,57.0,55.0,12.0,14.0,6.0,13.0,7.0,16,Others
21,England,230000.0,6.0,Right,3,2,1,No,MF,0,0,1,40.0,38.0,52.0,66.0,37.0,51.0,51.0,50.0,62.0,59.0,67.0,66.0,68.0,61.0,66.0,55.0,61.0,55.0,60.0,43.0,55.0,51.0,40.0,59.0,49.0,48.0,45.0,56.0,57.0,12.0,6.0,8.0,12.0,15.0,14,Others
19,England,120000.0,5.0,Right,3,2,1,No,DF,1,2,2,20.0,15.0,50.0,46.0,26.0,20.0,22.0,23.0,47.0,42.0,53.0,53.0,38.0,54.0,58.0,38.0,75.0,52.0,67.0,21.0,45.0,52.0,29.0,30.0,34.0,47.0,51.0,55.0,54.0,11.0,14.0,12.0,11.0,7.0,20,Others
19,England,675000.0,5.0,Right,3,1,1,No,GK,4,4,13,13.0,6.0,13.0,25.0,9.0,16.0,10.0,13.0,26.0,22.0,17.0,25.0,33.0,50.0,49.0,46.0,61.0,25.0,42.0,9.0,26.0,12.0,6.0,31.0,16.0,37.0,15.0,13.0,12.0,64.0,62.0,61.0,63.0,64.0,14,ManUtd
24,Republic of Ireland,375000.0,12.0,Right,3,2,1,No,DF,2,0,15,51.0,33.0,61.0,62.0,41.0,58.0,40.0,42.0,60.0,63.0,64.0,63.0,63.0,58.0,,62.0,67.0,69.0,76.0,51.0,65.0,61.0,50.0,57.0,44.0,58.0,58.0,61.0,60.0,12.0,12.0,10.0,14.0,12.0,7,Others
23,Poland,275000.0,8.0,Right,2,1,1,No,GK,0,0,12,19.0,14.0,19.0,30.0,18.0,19.0,19.0,19.0,31.0,21.0,49.0,42.0,44.0,60.0,44.0,47.0,70.0,40.0,67.0,18.0,18.0,24.0,20.0,32.0,25.0,30.0,17.0,21.0,18.0,60.0,59.0,62.0,58.0,62.0,8,Others
31,England,4800000.0,42.0,Right,3,2,1,Yes,DF,2,0,40,77.0,52.0,69.0,74.0,69.0,72.0,75.0,46.0,72.0,73.0,68.0,65.0,65.0,71.0,71.0,72.0,77.0,74.0,71.0,68.0,76.0,75.0,66.0,70.0,49.0,72.0,76.0,76.0,75.0,11.0,6.0,6.0,13.0,7.0,0,Others
30,Mali,2200000.0,30.0,Left,3,3,1,Yes,ST,12,0,75,77.0,68.0,60.0,63.0,63.0,73.0,74.0,74.0,61.0,69.0,75.0,75.0,67.0,67.0,67.0,77.0,59.0,67.0,81.0,76.0,75.0,40.0,72.0,69.0,70.0,69.0,,33.0,35.0,13.0,16.0,13.0,7.0,9.0,0,Others
30,England,1000000.0,20.0,Right,3,3,2,Yes,ST,4,3,39,64.0,69.0,71.0,61.0,66.0,70.0,71.0,46.0,54.0,70.0,75.0,78.0,69.0,53.0,51.0,73.0,59.0,33.0,72.0,67.0,80.0,20.0,61.0,61.0,66.0,50.0,,32.0,20.0,12.0,6.0,11.0,7.0,9.0,0,Others
18,Wales,130000.0,3.0,Right,3,2,1,No,MF,0,0,0,50.0,43.0,50.0,64.0,41.0,57.0,42.0,50.0,61.0,54.0,61.0,63.0,52.0,54.0,68.0,51.0,62.0,53.0,57.0,48.0,51.0,50.0,55.0,53.0,50.0,46.0,34.0,42.0,56.0,12.0,15.0,7.0,12.0,11.0,10,Others
18,England,120000.0,4.0,Left,4,2,1,No,ST,0,0,0,36.0,56.0,47.0,55.0,47.0,54.0,50.0,32.0,43.0,49.0,70.0,69.0,60.0,55.0,67.0,56.0,51.0,50.0,46.0,48.0,33.0,19.0,44.0,57.0,63.0,43.0,16.0,12.0,20.0,10.0,7.0,6.0,8.0,15.0,15,Others
19,England,110000.0,5.0,Right,3,2,1,No,ST,1,0,0,32.0,56.0,52.0,42.0,46.0,50.0,40.0,32.0,30.0,53.0,62.0,59.0,58.0,52.0,68.0,52.0,64.0,50.0,45.0,48.0,31.0,10.0,48.0,51.0,61.0,44.0,20.0,15.0,12.0,13.0,11.0,6.0,13.0,8.0,17,Others
22,United States,170000.0,5.0,Right,3,3,1,No,MF,5,1,37,56.0,49.0,31.0,62.0,48.0,62.0,56.0,51.0,60.0,61.0,60.0,54.0,72.0,44.0,74.0,54.0,32.0,55.0,38.0,50.0,48.0,44.0,50.0,66.0,49.0,62.0,46.0,45.0,44.0,12.0,12.0,9.0,11.0,9.0,11,Others
31,Senegal,5500000.0,40.0,Right,3,3,2,Yes,MF,8,0,46,62.0,64.0,71.0,77.0,70.0,76.0,69.0,29.0,69.0,74.0,67.0,68.0,67.0,75.0,69.0,85.0,69.0,79.0,79.0,73.0,82.0,79.0,69.0,67.0,63.0,73.0,,82.0,73.0,16.0,13.0,13.0,9.0,7.0,0,Others
20,Portugal,0.0,0.0,Right,3,1,1,No,ST,1,0,0,66.0,49.0,42.0,57.0,,83.0,,65.0,53.0,78.0,84.0,78.0,,63.0,,65.0,,56.0,54.0,50.0,42.0,50.0,54.0,,52.0,,,28.0,,9.0,21.0,53.0,21.0,21.0,8,Top 3
32,England,275000.0,6.0,Right,3,1,1,Yes,GK,1,0,3,17.0,13.0,19.0,20.0,18.0,15.0,17.0,17.0,25.0,17.0,35.0,30.0,47.0,62.0,45.0,47.0,62.0,31.0,65.0,12.0,37.0,16.0,15.0,49.0,17.0,60.0,11.0,11.0,11.0,64.0,61.0,62.0,64.0,65.0,0,Others
32,England,1900000.0,37.0,Left,3,3,1,Yes,DF,7,0,12,77.0,52.0,64.0,74.0,57.0,73.0,69.0,68.0,69.0,74.0,63.0,60.0,61.0,72.0,69.0,74.0,75.0,54.0,63.0,63.0,64.0,74.0,66.0,71.0,72.0,70.0,73.0,76.0,75.0,14.0,16.0,13.0,6.0,7.0,0,Others
37,England,400000.0,40.0,Right,3,3,2,Yes,MF,12,3,9,83.0,65.0,72.0,89.0,85.0,75.0,74.0,67.0,90.0,87.0,53.0,53.0,68.0,82.0,82.0,88.0,64.0,34.0,63.0,84.0,87.0,79.0,83.0,91.0,77.0,,,49.0,36.0,7.0,12.0,5.0,15.0,8.0,0,ManUtd
35,England,120000.0,7.0,Right,4,2,2,Yes,MF,3,1,4,73.0,36.0,69.0,74.0,63.0,53.0,45.0,41.0,72.0,72.0,52.0,51.0,65.0,83.0,70.0,77.0,71.0,61.0,76.0,64.0,78.0,83.0,48.0,57.0,69.0,,,75.0,72.0,10.0,7.0,12.0,5.0,7.0,0,Others
16,England,160000.0,0.0,Right,3,2,1,No,DF,0,0,2,38.0,31.0,55.0,59.0,32.0,51.0,34.0,38.0,47.0,54.0,59.0,58.0,56.0,48.0,54.0,48.0,48.0,60.0,58.0,28.0,61.0,55.0,33.0,40.0,41.0,59.0,53.0,52.0,54.0,7.0,5.0,13.0,5.0,6.0,23,Others
19,England,110000.0,4.0,Right,3,2,1,No,MF,0,0,0,43.0,30.0,46.0,61.0,38.0,47.0,38.0,42.0,60.0,46.0,60.0,69.0,53.0,49.0,69.0,57.0,55.0,63.0,48.0,41.0,52.0,47.0,49.0,50.0,43.0,45.0,41.0,45.0,46.0,7.0,13.0,13.0,10.0,10.0,17,Others
19,England,1200000.0,12.0,Right,3,3,1,No,MF,1,3,9,57.0,59.0,53.0,65.0,57.0,61.0,62.0,62.0,65.0,63.0,74.0,71.0,74.0,63.0,74.0,63.0,48.0,64.0,56.0,58.0,48.0,36.0,65.0,65.0,65.0,61.0,42.0,40.0,37.0,15.0,15.0,6.0,6.0,10.0,14,ManUtd
19,England,500000.0,6.0,Right,3,2,1,No,DF,3,2,9,33.0,26.0,58.0,44.0,37.0,46.0,33.0,33.0,34.0,51.0,58.0,61.0,47.0,41.0,60.0,48.0,68.0,51.0,65.0,30.0,49.0,56.0,30.0,36.0,37.0,42.0,68.0,66.0,63.0,10.0,5.0,8.0,11.0,14.0,16,Others
20,Republic of Ireland,250000.0,6.0,Left,3,3,1,No,ST,0,0,1,53.0,51.0,45.0,57.0,57.0,63.0,48.0,50.0,54.0,62.0,75.0,70.0,79.0,50.0,73.0,54.0,44.0,46.0,48.0,41.0,37.0,19.0,52.0,60.0,69.0,53.0,22.0,38.0,43.0,7.0,14.0,5.0,14.0,12.0,10,Others
20,Wales,80000.0,5.0,Left,2,2,1,No,MF,1,0,4,51.0,34.0,45.0,50.0,31.0,55.0,29.0,25.0,44.0,52.0,71.0,67.0,68.0,51.0,83.0,45.0,60.0,52.0,47.0,39.0,61.0,51.0,46.0,38.0,41.0,45.0,40.0,53.0,52.0,12.0,12.0,13.0,10.0,6.0,9,Others
21,England,550000.0,6.0,Left,3,3,1,No,MF,0,0,13,57.0,62.0,44.0,59.0,58.0,66.0,60.0,60.0,48.0,61.0,74.0,68.0,59.0,61.0,78.0,61.0,51.0,51.0,33.0,63.0,40.0,22.0,56.0,58.0,61.0,55.0,,25.0,22.0,13.0,7.0,15.0,10.0,14.0,12,Others
33,Republic of Ireland,575000.0,13.0,Left,2,1,1,Yes,GK,1,0,8,16.0,11.0,13.0,28.0,13.0,15.0,16.0,12.0,31.0,22.0,42.0,40.0,54.0,60.0,42.0,56.0,52.0,31.0,71.0,12.0,12.0,22.0,12.0,35.0,43.0,52.0,15.0,12.0,15.0,70.0,65.0,75.0,69.0,70.0,0,Others
32,Brazil,3700000.0,50.0,Left,3,4,1,Yes,ST,12,4,15,77.0,75.0,66.0,80.0,75.0,79.0,82.0,81.0,76.0,78.0,67.0,69.0,77.0,71.0,74.0,72.0,62.0,58.0,65.0,78.0,65.0,35.0,74.0,77.0,84.0,,,25.0,25.0,12.0,7.0,13.0,8.0,8.0,0,Others
35,England,150000.0,8.0,Left,1,1,1,No,GK,3,0,3,12.0,14.0,15.0,29.0,15.0,11.0,12.0,14.0,27.0,24.0,40.0,41.0,50.0,65.0,42.0,39.0,66.0,28.0,56.0,13.0,28.0,12.0,8.0,32.0,16.0,30.0,14.0,15.0,14.0,65.0,62.0,52.0,65.0,67.0,0,Top 3
30,Spain,1700000.0,7.0,Left,2,4,2,Yes,MF,1,0,2,74.0,65.0,43.0,71.0,61.0,79.0,82.0,75.0,69.0,79.0,73.0,67.0,68.0,65.0,75.0,63.0,57.0,34.0,48.0,69.0,59.0,39.0,72.0,74.0,75.0,,,25.0,20.0,11.0,14.0,12.0,10.0,10.0,0,Others
34,France,0.0,0.0,Right,3,2,4,Yes,MF,5,0,4,,40.0,82.0,79.0,62.0,,,56.0,73.0,75.0,,,66.0,,79.0,75.0,78.0,,,68.0,86.0,,74.0,,73.0,,,,,10.0,9.0,7.0,15.0,15.0,11,Top 3
18,England,525000.0,4.0,Right,3,2,1,No,ST,0,0,0,40.0,66.0,67.0,57.0,48.0,55.0,48.0,35.0,38.0,63.0,67.0,67.0,57.0,54.0,69.0,61.0,62.0,51.0,54.0,64.0,39.0,21.0,54.0,52.0,72.0,53.0,23.0,21.0,19.0,10.0,8.0,13.0,12.0,8.0,15,Others
18,England,475000.0,2.0,Right,2,2,1,No,DF,0,0,2,34.0,29.0,63.0,49.0,32.0,37.0,31.0,30.0,41.0,43.0,53.0,55.0,43.0,52.0,55.0,43.0,68.0,62.0,69.0,21.0,54.0,59.0,26.0,34.0,50.0,45.0,52.0,67.0,65.0,6.0,11.0,9.0,12.0,13.0,15,Others
18,England,275000.0,1.0,Right,2,3,1,No,ST,1,0,3,36.0,60.0,56.0,52.0,47.0,57.0,50.0,39.0,41.0,55.0,73.0,71.0,67.0,57.0,66.0,55.0,69.0,55.0,60.0,54.0,36.0,21.0,57.0,48.0,62.0,51.0,17.0,16.0,22.0,13.0,5.0,10.0,14.0,8.0,17,Others
19,England,90000.0,1.0,Right,3,2,1,No,ST,0,0,0,41.0,55.0,50.0,44.0,47.0,44.0,42.0,36.0,43.0,46.0,68.0,60.0,58.0,55.0,64.0,56.0,62.0,46.0,54.0,52.0,35.0,20.0,54.0,43.0,58.0,51.0,20.0,21.0,16.0,9.0,14.0,12.0,7.0,14.0,10,Others
18,Ghana,120000.0,2.0,Right,2,2,1,No,DF,0,0,0,32.0,23.0,57.0,49.0,28.0,34.0,29.0,36.0,42.0,46.0,55.0,62.0,43.0,49.0,55.0,46.0,69.0,63.0,70.0,24.0,65.0,50.0,30.0,32.0,47.0,59.0,47.0,56.0,54.0,13.0,12.0,14.0,14.0,6.0,9,Others
16,England,300000.0,1.0,Right,3,2,1,No,MF,3,2,4,54.0,47.0,55.0,66.0,52.0,64.0,54.0,57.0,70.0,60.0,62.0,63.0,60.0,63.0,65.0,65.0,51.0,55.0,51.0,47.0,49.0,32.0,53.0,56.0,61.0,62.0,33.0,35.0,36.0,14.0,7.0,5.0,14.0,12.0,17,Others
19,England,140000.0,5.0,Left,2,2,1,No,DF,0,0,0,51.0,25.0,48.0,31.0,29.0,58.0,32.0,31.0,32.0,30.0,66.0,68.0,52.0,53.0,47.0,28.0,63.0,60.0,53.0,32.0,48.0,50.0,44.0,35.0,35.0,36.0,51.0,59.0,55.0,11.0,14.0,13.0,8.0,15.0,20,Others
18,England,100000.0,1.0,Right,2,2,1,No,DF,0,0,0,32.0,25.0,52.0,35.0,31.0,28.0,33.0,31.0,32.0,40.0,63.0,62.0,46.0,44.0,52.0,47.0,64.0,51.0,57.0,24.0,59.0,51.0,26.0,25.0,30.0,36.0,49.0,53.0,54.0,10.0,5.0,9.0,6.0,11.0,18,Others
18,England,100000.0,3.0,Right,3,2,1,No,MF,0,0,1,38.0,28.0,48.0,60.0,38.0,51.0,42.0,38.0,56.0,51.0,64.0,68.0,58.0,53.0,52.0,55.0,55.0,58.0,52.0,42.0,56.0,42.0,48.0,44.0,43.0,41.0,42.0,49.0,48.0,6.0,7.0,14.0,7.0,8.0,20,Others
20,England,375000.0,8.0,Left,5,3,1,Yes,MF,5,0,19,59.0,56.0,39.0,58.0,45.0,63.0,47.0,51.0,41.0,62.0,73.0,73.0,71.0,49.0,71.0,57.0,42.0,56.0,58.0,61.0,45.0,21.0,56.0,55.0,40.0,58.0,29.0,28.0,31.0,14.0,10.0,6.0,13.0,9.0,12,Others
21,England,450000.0,8.0,Right,3,2,1,Yes,ST,7,0,82,25.0,64.0,47.0,54.0,36.0,62.0,48.0,26.0,24.0,61.0,71.0,74.0,67.0,50.0,65.0,59.0,68.0,63.0,66.0,52.0,33.0,11.0,64.0,42.0,62.0,63.0,31.0,17.0,21.0,12.0,6.0,12.0,9.0,8.0,11,Others
22,England,425000.0,5.0,Right,3,1,1,No,GK,1,0,5,18.0,18.0,16.0,23.0,14.0,16.0,18.0,20.0,25.0,18.0,30.0,35.0,42.0,53.0,48.0,42.0,53.0,29.0,56.0,15.0,23.0,23.0,12.0,25.0,28.0,44.0,18.0,20.0,14.0,64.0,59.0,56.0,60.0,64.0,12,Others
23,Brazil,3200000.0,45.0,Right,3,4,1,No,MF,11,4,349,56.0,67.0,33.0,71.0,64.0,84.0,71.0,66.0,69.0,78.0,81.0,76.0,76.0,62.0,78.0,70.0,61.0,55.0,62.0,73.0,32.0,18.0,57.0,64.0,58.0,71.0,26.0,21.0,23.0,10.0,12.0,10.0,9.0,15.0,5,Top 3
33,Australia,950000.0,10.0,Right,3,2,1,Yes,MF,10,2,31,59.0,59.0,71.0,66.0,63.0,55.0,59.0,75.0,65.0,68.0,43.0,47.0,47.0,70.0,63.0,78.0,57.0,57.0,81.0,71.0,81.0,76.0,52.0,64.0,88.0,73.0,,73.0,66.0,13.0,7.0,15.0,15.0,15.0,0,Others
33,Scotland,400000.0,9.0,Right,3,3,2,Yes,DF,3,0,7,67.0,41.0,62.0,61.0,43.0,66.0,64.0,53.0,68.0,68.0,65.0,65.0,62.0,68.0,62.0,59.0,73.0,74.0,77.0,47.0,84.0,67.0,63.0,57.0,49.0,61.0,,69.0,73.0,12.0,9.0,15.0,15.0,8.0,0,Others
34,England,2100000.0,45.0,Right,4,2,1,Yes,DF,7,0,14,71.0,25.0,72.0,71.0,26.0,64.0,51.0,61.0,69.0,69.0,49.0,52.0,51.0,71.0,55.0,70.0,71.0,54.0,77.0,62.0,75.0,75.0,52.0,62.0,44.0,67.0,74.0,75.0,74.0,12.0,6.0,10.0,8.0,12.0,0,Others
35,England,0.0,0.0,Right,3,2,3,Yes,DF,5,1,5,72.0,31.0,75.0,71.0,55.0,44.0,56.0,33.0,61.0,,,,51.0,72.0,67.0,47.0,70.0,,,28.0,87.0,,,70.0,,,,81.0,83.0,,,,,,6,ManUtd
18,England,130000.0,2.0,Right,3,2,1,No,DF,0,0,0,55.0,34.0,53.0,42.0,34.0,52.0,43.0,34.0,36.0,47.0,66.0,61.0,54.0,59.0,68.0,28.0,61.0,53.0,54.0,37.0,58.0,55.0,49.0,45.0,49.0,43.0,55.0,54.0,54.0,8.0,7.0,5.0,12.0,8.0,11,Others
21,Sweden,160000.0,6.0,Right,3,2,1,No,ST,0,0,0,41.0,60.0,54.0,49.0,57.0,52.0,43.0,34.0,44.0,55.0,51.0,53.0,59.0,53.0,51.0,64.0,63.0,52.0,73.0,57.0,32.0,16.0,59.0,44.0,53.0,50.0,23.0,14.0,16.0,10.0,13.0,6.0,14.0,7.0,9,Others
18,England,160000.0,2.0,Right,4,3,1,No,ST,0,0,0,51.0,50.0,34.0,50.0,53.0,54.0,44.0,31.0,43.0,53.0,79.0,77.0,77.0,48.0,78.0,59.0,46.0,34.0,44.0,43.0,26.0,17.0,48.0,47.0,45.0,49.0,22.0,27.0,23.0,6.0,8.0,8.0,7.0,14.0,18,Others
22,England,45000.0,4.0,Left,2,2,1,No,DF,0,0,0,53.0,30.0,38.0,45.0,33.0,48.0,39.0,28.0,37.0,46.0,65.0,64.0,55.0,43.0,60.0,35.0,54.0,55.0,48.0,28.0,50.0,40.0,38.0,44.0,32.0,42.0,44.0,46.0,43.0,14.0,6.0,13.0,15.0,12.0,11,Others
19,England,80000.0,4.0,Right,3,2,1,No,DF,0,0,0,51.0,23.0,43.0,30.0,24.0,52.0,31.0,29.0,23.0,39.0,62.0,57.0,53.0,53.0,69.0,29.0,64.0,52.0,43.0,22.0,47.0,51.0,43.0,37.0,42.0,34.0,47.0,59.0,59.0,11.0,12.0,6.0,10.0,7.0,12,Others
17,Austria,180000.0,2.0,Right,3,3,1,No,MF,0,0,1,55.0,43.0,41.0,59.0,42.0,58.0,50.0,40.0,51.0,54.0,73.0,66.0,78.0,45.0,68.0,44.0,55.0,49.0,34.0,43.0,42.0,27.0,49.0,56.0,40.0,53.0,42.0,43.0,38.0,14.0,12.0,12.0,6.0,8.0,16,Top 3
